instrumentId,optionName,indexName,expiryInWords,optionType,optionStrikePrice,expiryInDate
1123933,BANKEX 24JUN2025 CE 66700,BANKEX,24JUN2025,CE,66700,2025-06-24T00:00:00
826849,SENSEX 15JUL2025 PE 77700,SENSEX,15JUL2025,PE,77700,2025-07-15T00:00:00
1101221,BANKEX 24JUN2025 CE 58700,BANKEX,24JUN2025,CE,58700,2025-06-24T00:00:00
824759,SENSEX 08JUL2025 PE 88700,SENSEX,08JUL2025,PE,88700,2025-07-08T00:00:00
1106771,BANKEX 24JUN2025 PE 52100,BANKEX,24JUN2025,PE,52100,2025-06-24T00:00:00
827162,BANKEX 26AUG2025 CE 64600,BANKEX,26AUG2025,CE,64600,2025-08-26T00:00:00
826766,BANKEX 26AUG2025 CE 58900,BANKEX,26AUG2025,CE,58900,2025-08-26T00:00:00
1106388,BANKEX 24JUN2025 CE 50700,BANKEX,24JUN2025,CE,50700,2025-06-24T00:00:00
839839,SENSEX 05AUG2025 CE 84100,SENSEX,05AUG2025,CE,84100,2025-08-05T00:00:00
1141643,BANKEX 29JUL2025 CE 55400,BANKEX,29JUL2025,CE,55400,2025-07-29T00:00:00
827096,BANKEX 26AUG2025 CE 62100,BANKEX,26AUG2025,CE,62100,2025-08-26T00:00:00
1159604,SENSEX 27JUN2028 CE 78000,SENSEX,27JUN2028,CE,78000,2028-06-27T00:00:00
887518,SENSEX 24JUN2025 PE 79800,SENSEX,24JUN2025,PE,79800,2025-06-24T00:00:00
826872,SENSEX 15JUL2025 CE 84700,SENSEX,15JUL2025,CE,84700,2025-07-15T00:00:00
1132758,SENSEX 24JUN2025 CE 86700,SENSEX,24JUN2025,CE,86700,2025-06-24T00:00:00
826920,SENSEX 26AUG2025 PE 87100,SENSEX,26AUG2025,PE,87100,2025-08-26T00:00:00
1107151,SENSEX 24JUN2025 PE 68100,SENSEX,24JUN2025,PE,68100,2025-06-24T00:00:00
828572,SENSEX 26AUG2025 PE 73700,SENSEX,26AUG2025,PE,73700,2025-08-26T00:00:00
824679,SENSEX 08JUL2025 PE 76700,SENSEX,08JUL2025,PE,76700,2025-07-08T00:00:00
839375,BANKEX 26AUG2025 CE 55100,BANKEX,26AUG2025,CE,55100,2025-08-26T00:00:00
1106315,SENSEX 24JUN2025 CE 68200,SENSEX,24JUN2025,CE,68200,2025-06-24T00:00:00
824858,SENSEX 08JUL2025 CE 81000,SENSEX,08JUL2025,CE,81000,2025-07-08T00:00:00
824942,SENSEX 08JUL2025 CE 85500,SENSEX,08JUL2025,CE,85500,2025-07-08T00:00:00
1127898,BANKEX 24JUN2025 PE 69700,BANKEX,24JUN2025,PE,69700,2025-06-24T00:00:00
824635,SENSEX 08JUL2025 PE 76300,SENSEX,08JUL2025,PE,76300,2025-07-08T00:00:00
820881,SENSEX 24JUN2025 PE 88600,SENSEX,24JUN2025,PE,88600,2025-06-24T00:00:00
1148440,SENSEX 30SEP2025 CE 78000,SENSEX,30SEP2025,CE,78000,2025-09-30T00:00:00
823015,SENSEX 29JUL2025 CE 90000,SENSEX,29JUL2025,CE,90000,2025-07-29T00:00:00
824623,SENSEX 08JUL2025 CE 76900,SENSEX,08JUL2025,CE,76900,2025-07-08T00:00:00
830146,SENSEX 26AUG2025 PE 89300,SENSEX,26AUG2025,PE,89300,2025-08-26T00:00:00
1141290,BANKEX 29JUL2025 CE 64600,BANKEX,29JUL2025,CE,64600,2025-07-29T00:00:00
822094,SENSEX 01JUL2025 CE 74300,SENSEX,01JUL2025,CE,74300,2025-07-01T00:00:00
821315,SENSEX 29JUL2025 PE 88500,SENSEX,29JUL2025,PE,88500,2025-07-29T00:00:00
826732,SENSEX 15JUL2025 PE 87300,SENSEX,15JUL2025,PE,87300,2025-07-15T00:00:00
1100790,BANKEX 24JUN2025 CE 62600,BANKEX,24JUN2025,CE,62600,2025-06-24T00:00:00
840247,SENSEX 05AUG2025 CE 83200,SENSEX,05AUG2025,CE,83200,2025-08-05T00:00:00
828533,SENSEX 01JUL2025 CE 73400,SENSEX,01JUL2025,CE,73400,2025-07-01T00:00:00
821348,SENSEX 24JUN2025 PE 89500,SENSEX,24JUN2025,PE,89500,2025-06-24T00:00:00
886562,SENSEX 28DEC2027 PE 76000,SENSEX,28DEC2027,PE,76000,2027-12-28T00:00:00
1141177,SENSEX 29JUL2025 PE 74800,SENSEX,29JUL2025,PE,74800,2025-07-29T00:00:00
886667,SENSEX 24JUN2025 PE 77800,SENSEX,24JUN2025,PE,77800,2025-06-24T00:00:00
886171,SENSEX 24JUN2025 CE 75300,SENSEX,24JUN2025,CE,75300,2025-06-24T00:00:00
826436,SENSEX 15JUL2025 CE 75700,SENSEX,15JUL2025,CE,75700,2025-07-15T00:00:00
824989,SENSEX 08JUL2025 CE 76000,SENSEX,08JUL2025,CE,76000,2025-07-08T00:00:00
856153,SENSEX 26JUN2029 CE 71000,SENSEX,26JUN2029,CE,71000,2029-06-26T00:00:00
861071,SENSEX 26JUN2029 PE 76000,SENSEX,26JUN2029,PE,76000,2029-06-26T00:00:00
824673,SENSEX 08JUL2025 CE 80400,SENSEX,08JUL2025,CE,80400,2025-07-08T00:00:00
886290,SENSEX 24JUN2025 PE 76700,SENSEX,24JUN2025,PE,76700,2025-06-24T00:00:00
874519,SENSEX 28DEC2027 PE 69000,SENSEX,28DEC2027,PE,69000,2027-12-28T00:00:00
1140743,BANKEX 29JUL2025 CE 61200,BANKEX,29JUL2025,CE,61200,2025-07-29T00:00:00
846391,SENSEX 24JUN2025 PE 83000,SENSEX,24JUN2025,PE,83000,2025-06-24T00:00:00
826860,SENSEX 15JUL2025 PE 87700,SENSEX,15JUL2025,PE,87700,2025-07-15T00:00:00
824952,SENSEX 08JUL2025 CE 78800,SENSEX,08JUL2025,CE,78800,2025-07-08T00:00:00
1101080,BANKEX 24JUN2025 PE 59500,BANKEX,24JUN2025,PE,59500,2025-06-24T00:00:00
1107718,BANKEX 24JUN2025 CE 50800,BANKEX,24JUN2025,CE,50800,2025-06-24T00:00:00
841821,SENSEX 25DEC2029 CE 84000,SENSEX,25DEC2029,CE,84000,2029-12-25T00:00:00
826699,BANKEX 26AUG2025 PE 63400,BANKEX,26AUG2025,PE,63400,2025-08-26T00:00:00
1127620,SENSEX 24JUN2025 PE 86100,SENSEX,24JUN2025,PE,86100,2025-06-24T00:00:00
887445,SENSEX 24JUN2025 PE 80300,SENSEX,24JUN2025,PE,80300,2025-06-24T00:00:00
826850,SENSEX 26AUG2025 PE 75500,SENSEX,26AUG2025,PE,75500,2025-08-26T00:00:00
826856,SENSEX 15JUL2025 CE 76100,SENSEX,15JUL2025,CE,76100,2025-07-15T00:00:00
1140019,BANKEX 29JUL2025 CE 57600,BANKEX,29JUL2025,CE,57600,2025-07-29T00:00:00
824639,SENSEX 08JUL2025 PE 88600,SENSEX,08JUL2025,PE,88600,2025-07-08T00:00:00
1127655,SENSEX 31MAR2026 CE 84000,SENSEX,31MAR2026,CE,84000,2026-03-31T00:00:00
824929,SENSEX 08JUL2025 CE 78600,SENSEX,08JUL2025,CE,78600,2025-07-08T00:00:00
1123981,BANKEX 24JUN2025 PE 66100,BANKEX,24JUN2025,PE,66100,2025-06-24T00:00:00
826494,SENSEX 15JUL2025 PE 84300,SENSEX,15JUL2025,PE,84300,2025-07-15T00:00:00
1126434,BANKEX 24JUN2025 CE 68000,BANKEX,24JUN2025,CE,68000,2025-06-24T00:00:00
826939,SENSEX 15JUL2025 CE 82600,SENSEX,15JUL2025,CE,82600,2025-07-15T00:00:00
822037,SENSEX 01JUL2025 PE 78800,SENSEX,01JUL2025,PE,78800,2025-07-01T00:00:00
842881,SENSEX 30DEC2025 CE 81000,SENSEX,30DEC2025,CE,81000,2025-12-30T00:00:00
824837,SENSEX 08JUL2025 CE 83100,SENSEX,08JUL2025,CE,83100,2025-07-08T00:00:00
1141675,BANKEX 29JUL2025 PE 55400,BANKEX,29JUL2025,PE,55400,2025-07-29T00:00:00
862547,SENSEX 29JUN2027 PE 74000,SENSEX,29JUN2027,PE,74000,2027-06-29T00:00:00
839883,SENSEX 05AUG2025 PE 78300,SENSEX,05AUG2025,PE,78300,2025-08-05T00:00:00
826543,BANKEX 26AUG2025 CE 61300,BANKEX,26AUG2025,CE,61300,2025-08-26T00:00:00
842424,SENSEX 27JUN2028 CE 73000,SENSEX,27JUN2028,CE,73000,2028-06-27T00:00:00
1101396,BANKEX 24JUN2025 PE 54900,BANKEX,24JUN2025,PE,54900,2025-06-24T00:00:00
821952,SENSEX 01JUL2025 CE 87300,SENSEX,01JUL2025,CE,87300,2025-07-01T00:00:00
843512,SENSEX 26DEC2028 PE 85000,SENSEX,26DEC2028,PE,85000,2028-12-26T00:00:00
839850,SENSEX 05AUG2025 PE 74400,SENSEX,05AUG2025,PE,74400,2025-08-05T00:00:00
1140986,SENSEX 29JUL2025 PE 76700,SENSEX,29JUL2025,PE,76700,2025-07-29T00:00:00
827158,SENSEX 26AUG2025 CE 83000,SENSEX,26AUG2025,CE,83000,2025-08-26T00:00:00
886680,SENSEX 24JUN2025 CE 75100,SENSEX,24JUN2025,CE,75100,2025-06-24T00:00:00
826922,SENSEX 15JUL2025 CE 78600,SENSEX,15JUL2025,CE,78600,2025-07-15T00:00:00
828518,SENSEX 22JUL2025 CE 86300,SENSEX,22JUL2025,CE,86300,2025-07-22T00:00:00
822110,SENSEX 01JUL2025 PE 78300,SENSEX,01JUL2025,PE,78300,2025-07-01T00:00:00
824796,SENSEX 08JUL2025 PE 77600,SENSEX,08JUL2025,PE,77600,2025-07-08T00:00:00
824773,SENSEX 08JUL2025 CE 80300,SENSEX,08JUL2025,CE,80300,2025-07-08T00:00:00
886413,SENSEX 24JUN2025 CE 73400,SENSEX,24JUN2025,CE,73400,2025-06-24T00:00:00
846606,SENSEX 30DEC2025 PE 84000,SENSEX,30DEC2025,PE,84000,2025-12-30T00:00:00
1100987,BANKEX 24JUN2025 CE 57400,BANKEX,24JUN2025,CE,57400,2025-06-24T00:00:00
1100904,SENSEX 31MAR2026 PE 75000,SENSEX,31MAR2026,PE,75000,2026-03-31T00:00:00
1141319,SENSEX 29JUL2025 CE 76300,SENSEX,29JUL2025,CE,76300,2025-07-29T00:00:00
1140003,BANKEX 29JUL2025 PE 58300,BANKEX,29JUL2025,PE,58300,2025-07-29T00:00:00
1123024,BANKEX 24JUN2025 PE 65900,BANKEX,24JUN2025,PE,65900,2025-06-24T00:00:00
846540,SENSEX 24JUN2025 CE 84000,SENSEX,24JUN2025,CE,84000,2025-06-24T00:00:00
1134908,BANKEX 24JUN2025 PE 70400,BANKEX,24JUN2025,PE,70400,2025-06-24T00:00:00
821854,SENSEX 01JUL2025 PE 87000,SENSEX,01JUL2025,PE,87000,2025-07-01T00:00:00
828885,SENSEX 22JUL2025 PE 83400,SENSEX,22JUL2025,PE,83400,2025-07-22T00:00:00
1128256,BANKEX 24JUN2025 PE 69600,BANKEX,24JUN2025,PE,69600,2025-06-24T00:00:00
1101263,BANKEX 24JUN2025 CE 56600,BANKEX,24JUN2025,CE,56600,2025-06-24T00:00:00
827156,SENSEX 15JUL2025 PE 84000,SENSEX,15JUL2025,PE,84000,2025-07-15T00:00:00
1106436,BANKEX 24JUN2025 PE 52400,BANKEX,24JUN2025,PE,52400,2025-06-24T00:00:00
824860,SENSEX 08JUL2025 CE 85600,SENSEX,08JUL2025,CE,85600,2025-07-08T00:00:00
821788,SENSEX 01JUL2025 CE 77400,SENSEX,01JUL2025,CE,77400,2025-07-01T00:00:00
846211,SENSEX 30JUN2026 CE 83000,SENSEX,30JUN2026,CE,83000,2026-06-30T00:00:00
1125522,BANKEX 24JUN2025 CE 67000,BANKEX,24JUN2025,CE,67000,2025-06-24T00:00:00
822030,SENSEX 01JUL2025 CE 84800,SENSEX,01JUL2025,CE,84800,2025-07-01T00:00:00
821846,SENSEX 01JUL2025 PE 79300,SENSEX,01JUL2025,PE,79300,2025-07-01T00:00:00
1141109,BANKEX 29JUL2025 PE 58200,BANKEX,29JUL2025,PE,58200,2025-07-29T00:00:00
826583,BANKEX 26AUG2025 PE 61600,BANKEX,26AUG2025,PE,61600,2025-08-26T00:00:00
1106104,SENSEX 24JUN2025 PE 67100,SENSEX,24JUN2025,PE,67100,2025-06-24T00:00:00
1126687,BANKEX 24JUN2025 CE 67500,BANKEX,24JUN2025,CE,67500,2025-06-24T00:00:00
839891,SENSEX 05AUG2025 PE 80000,SENSEX,05AUG2025,PE,80000,2025-08-05T00:00:00
827029,SENSEX 15JUL2025 PE 88200,SENSEX,15JUL2025,PE,88200,2025-07-15T00:00:00
840104,SENSEX 05AUG2025 CE 77000,SENSEX,05AUG2025,CE,77000,2025-08-05T00:00:00
828688,SENSEX 22JUL2025 PE 77700,SENSEX,22JUL2025,PE,77700,2025-07-22T00:00:00
839837,SENSEX 05AUG2025 PE 81100,SENSEX,05AUG2025,PE,81100,2025-08-05T00:00:00
828651,SENSEX 22JUL2025 CE 74100,SENSEX,22JUL2025,CE,74100,2025-07-22T00:00:00
886376,SENSEX 24JUN2025 PE 76600,SENSEX,24JUN2025,PE,76600,2025-06-24T00:00:00
828881,SENSEX 22JUL2025 PE 87100,SENSEX,22JUL2025,PE,87100,2025-07-22T00:00:00
831514,SENSEX 22JUL2025 CE 90000,SENSEX,22JUL2025,CE,90000,2025-07-22T00:00:00
823492,SENSEX 01JUL2025 CE 89800,SENSEX,01JUL2025,CE,89800,2025-07-01T00:00:00
822167,SENSEX 01JUL2025 PE 80200,SENSEX,01JUL2025,PE,80200,2025-07-01T00:00:00
826437,BANKEX 26AUG2025 PE 65800,BANKEX,26AUG2025,PE,65800,2025-08-26T00:00:00
1141357,BANKEX 29JUL2025 CE 56200,BANKEX,29JUL2025,CE,56200,2025-07-29T00:00:00
826936,SENSEX 15JUL2025 CE 86300,SENSEX,15JUL2025,CE,86300,2025-07-15T00:00:00
824863,SENSEX 08JUL2025 PE 75000,SENSEX,08JUL2025,PE,75000,2025-07-08T00:00:00
824943,SENSEX 08JUL2025 CE 81800,SENSEX,08JUL2025,CE,81800,2025-07-08T00:00:00
827123,BANKEX 26AUG2025 PE 60100,BANKEX,26AUG2025,PE,60100,2025-08-26T00:00:00
826798,BANKEX 26AUG2025 PE 56900,BANKEX,26AUG2025,PE,56900,2025-08-26T00:00:00
1140685,SENSEX 29JUL2025 CE 75000,SENSEX,29JUL2025,CE,75000,2025-07-29T00:00:00
822982,SENSEX 01JUL2025 PE 89800,SENSEX,01JUL2025,PE,89800,2025-07-01T00:00:00
1141090,BANKEX 29JUL2025 CE 64200,BANKEX,29JUL2025,CE,64200,2025-07-29T00:00:00
1141298,BANKEX 29JUL2025 CE 60900,BANKEX,29JUL2025,CE,60900,2025-07-29T00:00:00
1140933,SENSEX 29JUL2025 PE 75700,SENSEX,29JUL2025,PE,75700,2025-07-29T00:00:00
823152,SENSEX 31MAR2026 CE 88000,SENSEX,31MAR2026,CE,88000,2026-03-31T00:00:00
840392,SENSEX 05AUG2025 PE 86500,SENSEX,05AUG2025,PE,86500,2025-08-05T00:00:00
887260,SENSEX 24JUN2025 PE 80100,SENSEX,24JUN2025,PE,80100,2025-06-24T00:00:00
1140797,BANKEX 29JUL2025 CE 64500,BANKEX,29JUL2025,CE,64500,2025-07-29T00:00:00
824733,SENSEX 08JUL2025 CE 79200,SENSEX,08JUL2025,CE,79200,2025-07-08T00:00:00
822203,SENSEX 01JUL2025 CE 79400,SENSEX,01JUL2025,CE,79400,2025-07-01T00:00:00
827432,SENSEX 15JUL2025 CE 75500,SENSEX,15JUL2025,CE,75500,2025-07-15T00:00:00
1136270,BANKEX 24JUN2025 PE 71200,BANKEX,24JUN2025,PE,71200,2025-06-24T00:00:00
1100888,BANKEX 24JUN2025 CE 58300,BANKEX,24JUN2025,CE,58300,2025-06-24T00:00:00
827077,SENSEX 15JUL2025 CE 80700,SENSEX,15JUL2025,CE,80700,2025-07-15T00:00:00
840162,SENSEX 05AUG2025 PE 77500,SENSEX,05AUG2025,PE,77500,2025-08-05T00:00:00
827329,SENSEX 26AUG2025 CE 80700,SENSEX,26AUG2025,CE,80700,2025-08-26T00:00:00
1159419,SENSEX 24JUN2025 CE 78000,SENSEX,24JUN2025,CE,78000,2025-06-24T00:00:00
823533,SENSEX 01JUL2025 CE 89100,SENSEX,01JUL2025,CE,89100,2025-07-01T00:00:00
824922,SENSEX 08JUL2025 PE 79300,SENSEX,08JUL2025,PE,79300,2025-07-08T00:00:00
886634,SENSEX 24JUN2025 CE 75800,SENSEX,24JUN2025,CE,75800,2025-06-24T00:00:00
822288,SENSEX 01JUL2025 CE 77500,SENSEX,01JUL2025,CE,77500,2025-07-01T00:00:00
840350,SENSEX 05AUG2025 CE 82300,SENSEX,05AUG2025,CE,82300,2025-08-05T00:00:00
1106796,BANKEX 24JUN2025 PE 64400,BANKEX,24JUN2025,PE,64400,2025-06-24T00:00:00
831598,SENSEX 26AUG2025 CE 90000,SENSEX,26AUG2025,CE,90000,2025-08-26T00:00:00
1106099,BANKEX 24JUN2025 CE 64700,BANKEX,24JUN2025,CE,64700,2025-06-24T00:00:00
1100974,BANKEX 24JUN2025 CE 60400,BANKEX,24JUN2025,CE,60400,2025-06-24T00:00:00
1101036,SENSEX 31MAR2026 PE 78000,SENSEX,31MAR2026,PE,78000,2026-03-31T00:00:00
886463,SENSEX 24JUN2025 PE 78200,SENSEX,24JUN2025,PE,78200,2025-06-24T00:00:00
822156,SENSEX 01JUL2025 PE 76200,SENSEX,01JUL2025,PE,76200,2025-07-01T00:00:00
866880,SENSEX 30JUN2026 CE 79000,SENSEX,30JUN2026,CE,79000,2026-06-30T00:00:00
1140897,BANKEX 29JUL2025 CE 68400,BANKEX,29JUL2025,CE,68400,2025-07-29T00:00:00
1127676,SENSEX 24JUN2025 CE 84600,SENSEX,24JUN2025,CE,84600,2025-06-24T00:00:00
839897,SENSEX 05AUG2025 PE 80900,SENSEX,05AUG2025,PE,80900,2025-08-05T00:00:00
826698,SENSEX 15JUL2025 CE 77900,SENSEX,15JUL2025,CE,77900,2025-07-15T00:00:00
1140100,BANKEX 29JUL2025 PE 65600,BANKEX,29JUL2025,PE,65600,2025-07-29T00:00:00
830597,SENSEX 15JUL2025 CE 89200,SENSEX,15JUL2025,CE,89200,2025-07-15T00:00:00
826419,SENSEX 26AUG2025 PE 74200,SENSEX,26AUG2025,PE,74200,2025-08-26T00:00:00
840001,SENSEX 05AUG2025 CE 77300,SENSEX,05AUG2025,CE,77300,2025-08-05T00:00:00
828699,SENSEX 08JUL2025 PE 73400,SENSEX,08JUL2025,PE,73400,2025-07-08T00:00:00
828595,SENSEX 22JUL2025 PE 84700,SENSEX,22JUL2025,PE,84700,2025-07-22T00:00:00
888582,SENSEX 24JUN2025 CE 81200,SENSEX,24JUN2025,CE,81200,2025-06-24T00:00:00
822104,SENSEX 01JUL2025 CE 82900,SENSEX,01JUL2025,CE,82900,2025-07-01T00:00:00
1107036,BANKEX 24JUN2025 CE 53200,BANKEX,24JUN2025,CE,53200,2025-06-24T00:00:00
1139988,SENSEX 29JUL2025 PE 80100,SENSEX,29JUL2025,PE,80100,2025-07-29T00:00:00
830946,BANKEX 26AUG2025 CE 71400,BANKEX,26AUG2025,CE,71400,2025-08-26T00:00:00
840037,SENSEX 05AUG2025 CE 77500,SENSEX,05AUG2025,CE,77500,2025-08-05T00:00:00
828781,SENSEX 22JUL2025 CE 85700,SENSEX,22JUL2025,CE,85700,2025-07-22T00:00:00
826877,BANKEX 26AUG2025 CE 58400,BANKEX,26AUG2025,CE,58400,2025-08-26T00:00:00
1106885,SENSEX 24JUN2025 CE 68300,SENSEX,24JUN2025,CE,68300,2025-06-24T00:00:00
1125596,BANKEX 24JUN2025 PE 67300,BANKEX,24JUN2025,PE,67300,2025-06-24T00:00:00
824979,SENSEX 08JUL2025 CE 80700,SENSEX,08JUL2025,CE,80700,2025-07-08T00:00:00
1127631,SENSEX 24JUN2025 PE 84700,SENSEX,24JUN2025,PE,84700,2025-06-24T00:00:00
1141046,SENSEX 29JUL2025 CE 76600,SENSEX,29JUL2025,CE,76600,2025-07-29T00:00:00
860431,SENSEX 29DEC2026 PE 70000,SENSEX,29DEC2026,PE,70000,2026-12-29T00:00:00
1146929,SENSEX 30SEP2025 PE 84000,SENSEX,30SEP2025,PE,84000,2025-09-30T00:00:00
820587,SENSEX 24JUN2025 PE 88900,SENSEX,24JUN2025,PE,88900,2025-06-24T00:00:00
840315,SENSEX 05AUG2025 PE 78400,SENSEX,05AUG2025,PE,78400,2025-08-05T00:00:00
887170,SENSEX 24JUN2025 CE 79400,SENSEX,24JUN2025,CE,79400,2025-06-24T00:00:00
821830,SENSEX 01JUL2025 CE 77600,SENSEX,01JUL2025,CE,77600,2025-07-01T00:00:00
821419,SENSEX 24JUN2025 CE 89400,SENSEX,24JUN2025,CE,89400,2025-06-24T00:00:00
839969,SENSEX 05AUG2025 CE 75700,SENSEX,05AUG2025,CE,75700,2025-08-05T00:00:00
839857,SENSEX 05AUG2025 PE 86700,SENSEX,05AUG2025,PE,86700,2025-08-05T00:00:00
1126635,SENSEX 24JUN2025 CE 84300,SENSEX,24JUN2025,CE,84300,2025-06-24T00:00:00
874493,SENSEX 26DEC2028 CE 69000,SENSEX,26DEC2028,CE,69000,2028-12-26T00:00:00
839834,SENSEX 05AUG2025 CE 76400,SENSEX,05AUG2025,CE,76400,2025-08-05T00:00:00
1107979,BANKEX 24JUN2025 CE 65000,BANKEX,24JUN2025,CE,65000,2025-06-24T00:00:00
1141316,SENSEX 29JUL2025 CE 74000,SENSEX,29JUL2025,CE,74000,2025-07-29T00:00:00
1107431,BANKEX 24JUN2025 CE 53100,BANKEX,24JUN2025,CE,53100,2025-06-24T00:00:00
830343,SENSEX 15JUL2025 PE 89500,SENSEX,15JUL2025,PE,89500,2025-07-15T00:00:00
1140256,BANKEX 29JUL2025 CE 63400,BANKEX,29JUL2025,CE,63400,2025-07-29T00:00:00
822177,SENSEX 01JUL2025 CE 78400,SENSEX,01JUL2025,CE,78400,2025-07-01T00:00:00
863081,SENSEX 26JUN2029 CE 83000,SENSEX,26JUN2029,CE,83000,2029-06-26T00:00:00
1141770,BANKEX 29JUL2025 CE 55100,BANKEX,29JUL2025,CE,55100,2025-07-29T00:00:00
1141981,SENSEX 30SEP2025 CE 86000,SENSEX,30SEP2025,CE,86000,2025-09-30T00:00:00
821836,SENSEX 01JUL2025 CE 85300,SENSEX,01JUL2025,CE,85300,2025-07-01T00:00:00
1140909,BANKEX 29JUL2025 CE 64700,BANKEX,29JUL2025,CE,64700,2025-07-29T00:00:00
827365,SENSEX 15JUL2025 PE 80900,SENSEX,15JUL2025,PE,80900,2025-07-15T00:00:00
1106801,BANKEX 24JUN2025 CE 53700,BANKEX,24JUN2025,CE,53700,2025-06-24T00:00:00
822204,SENSEX 01JUL2025 PE 84100,SENSEX,01JUL2025,PE,84100,2025-07-01T00:00:00
886663,SENSEX 24JUN2025 CE 69500,SENSEX,24JUN2025,CE,69500,2025-06-24T00:00:00
822074,SENSEX 01JUL2025 PE 78100,SENSEX,01JUL2025,PE,78100,2025-07-01T00:00:00
822206,SENSEX 01JUL2025 CE 75700,SENSEX,01JUL2025,CE,75700,2025-07-01T00:00:00
826485,SENSEX 26AUG2025 PE 88100,SENSEX,26AUG2025,PE,88100,2025-08-26T00:00:00
823204,SENSEX 01JUL2025 PE 89200,SENSEX,01JUL2025,PE,89200,2025-07-01T00:00:00
827453,BANKEX 26AUG2025 PE 66200,BANKEX,26AUG2025,PE,66200,2025-08-26T00:00:00
1107087,BANKEX 24JUN2025 PE 53500,BANKEX,24JUN2025,PE,53500,2025-06-24T00:00:00
827306,BANKEX 26AUG2025 CE 57400,BANKEX,26AUG2025,CE,57400,2025-08-26T00:00:00
827386,SENSEX 15JUL2025 CE 88200,SENSEX,15JUL2025,CE,88200,2025-07-15T00:00:00
843711,SENSEX 29JUN2027 CE 85000,SENSEX,29JUN2027,CE,85000,2027-06-29T00:00:00
1141790,SENSEX 26JUN2029 PE 86000,SENSEX,26JUN2029,PE,86000,2029-06-26T00:00:00
824896,SENSEX 08JUL2025 CE 85100,SENSEX,08JUL2025,CE,85100,2025-07-08T00:00:00
1175756,BANKEX 29JUL2025 PE 53600,BANKEX,29JUL2025,PE,53600,2025-07-29T00:00:00
1107129,BANKEX 24JUN2025 CE 51100,BANKEX,24JUN2025,CE,51100,2025-06-24T00:00:00
1141141,SENSEX 29JUL2025 PE 83800,SENSEX,29JUL2025,PE,83800,2025-07-29T00:00:00
828685,SENSEX 22JUL2025 CE 78000,SENSEX,22JUL2025,CE,78000,2025-07-22T00:00:00
1141133,BANKEX 29JUL2025 PE 66800,BANKEX,29JUL2025,PE,66800,2025-07-29T00:00:00
827062,BANKEX 26AUG2025 PE 66800,BANKEX,26AUG2025,PE,66800,2025-08-26T00:00:00
824659,SENSEX 08JUL2025 PE 84200,SENSEX,08JUL2025,PE,84200,2025-07-08T00:00:00
841836,SENSEX 25DEC2029 PE 82000,SENSEX,25DEC2029,PE,82000,2029-12-25T00:00:00
1101215,BANKEX 24JUN2025 PE 57100,BANKEX,24JUN2025,PE,57100,2025-06-24T00:00:00
827146,SENSEX 15JUL2025 PE 78600,SENSEX,15JUL2025,PE,78600,2025-07-15T00:00:00
827055,SENSEX 26AUG2025 CE 78200,SENSEX,26AUG2025,CE,78200,2025-08-26T00:00:00
839893,SENSEX 05AUG2025 PE 84600,SENSEX,05AUG2025,PE,84600,2025-08-05T00:00:00
824901,SENSEX 08JUL2025 PE 79100,SENSEX,08JUL2025,PE,79100,2025-07-08T00:00:00
827017,SENSEX 26AUG2025 CE 82900,SENSEX,26AUG2025,CE,82900,2025-08-26T00:00:00
1140413,SENSEX 29JUL2025 CE 79900,SENSEX,29JUL2025,CE,79900,2025-07-29T00:00:00
824636,SENSEX 08JUL2025 PE 78600,SENSEX,08JUL2025,PE,78600,2025-07-08T00:00:00
826562,SENSEX 26AUG2025 PE 86000,SENSEX,26AUG2025,PE,86000,2025-08-26T00:00:00
824660,SENSEX 08JUL2025 PE 86500,SENSEX,08JUL2025,PE,86500,2025-07-08T00:00:00
824742,SENSEX 08JUL2025 CE 76100,SENSEX,08JUL2025,CE,76100,2025-07-08T00:00:00
822102,SENSEX 01JUL2025 CE 86600,SENSEX,01JUL2025,CE,86600,2025-07-01T00:00:00
822237,SENSEX 01JUL2025 PE 74300,SENSEX,01JUL2025,PE,74300,2025-07-01T00:00:00
1140075,SENSEX 29JUL2025 PE 78600,SENSEX,29JUL2025,PE,78600,2025-07-29T00:00:00
830092,SENSEX 26AUG2025 CE 89700,SENSEX,26AUG2025,CE,89700,2025-08-26T00:00:00
1142366,BANKEX 29JUL2025 CE 54800,BANKEX,29JUL2025,CE,54800,2025-07-29T00:00:00
866890,SENSEX 26DEC2028 CE 79000,SENSEX,26DEC2028,CE,79000,2028-12-26T00:00:00
1141112,BANKEX 29JUL2025 PE 56800,BANKEX,29JUL2025,PE,56800,2025-07-29T00:00:00
826805,SENSEX 26AUG2025 PE 83000,SENSEX,26AUG2025,PE,83000,2025-08-26T00:00:00
827381,BANKEX 26AUG2025 PE 62300,BANKEX,26AUG2025,PE,62300,2025-08-26T00:00:00
822307,SENSEX 01JUL2025 PE 75500,SENSEX,01JUL2025,PE,75500,2025-07-01T00:00:00
839868,SENSEX 05AUG2025 CE 88000,SENSEX,05AUG2025,CE,88000,2025-08-05T00:00:00
1140238,SENSEX 29JUL2025 PE 79800,SENSEX,29JUL2025,PE,79800,2025-07-29T00:00:00
842973,SENSEX 30DEC2025 PE 81000,SENSEX,30DEC2025,PE,81000,2025-12-30T00:00:00
